,Date,WIPRO,POWERGRID,DRREDDY,NTPC,CIPLA,COALINDIA,IOC,GAIL,ONGC,INFRATEL,TCS,HCLTECH,HINDUNILVR,BRITANNIA,NESTLEIND,BHARTIARTL,TECHM,SUNPHARMA,EICHERMOT,UPL,BPCL,LT,ASIANPAINT,HDFC,ITC,M&M,TATAMOTORS,INFY,SBIN,HINDALCO,TITAN,KOTAKBANK,TATASTEEL,HDFCBANK,VEDL,RELIANCE,MARUTI,SHREECEM,BAJAJ-AUTO,HEROMOTOCO,ULTRACEMCO,ZEEL,JSWSTEEL,ICICIBANK,ADANIPORTS,GRASIM,BAJFINANCE,AXISBANK,INDUSINDBK,BAJAJFINSV,INDUSINDBK_1d,INDUSINDBK_2d,INDUSINDBK_3d,INDUSINDBK_4d,INDUSINDBK_5d,INDUSINDBK_6d,INDUSINDBK_7d,INDUSINDBK_target
595,2018-05-29,263.0,207.0,1980.7,165.95,530.6,282.35,172.45,342.95,175.55,304.9,3523.5,905.1,1572.7,5805.1,9512.3,379.15,677.85,499.5,30510.7,704.85,405.35,1380.6,1299.5,1809.75,274.05,870.25,294.65,1216.7,264.3,242.5,914.5,1284.25,575.35,2032.6,253.25,917.45,8714.9,16825.65,2796.05,3610.4,3716.05,557.3,331.75,289.9,377.85,1057.8,2077.1,547.75,1877.3,5887.85,0.004021733340435708,0.04162893517285468,0.020295104671602907,0.013263729824748358,0.011772226069354998,0.02263889628722101,0.012331539977627492,1
596,2018-05-30,260.85,209.5,1961.8,165.3,525.6,289.05,170.8,343.05,174.0,301.15,3514.1,907.35,1585.8,5789.85,9530.05,375.8,687.25,494.55,30136.3,704.7,400.25,1365.65,1293.85,1790.8,271.9,897.95,288.9,1211.7,267.15,238.1,913.6,1303.25,577.9,2048.35,251.1,916.1,8588.2,16857.55,2762.9,3601.45,3706.65,557.45,332.55,284.9,374.4,1041.5,2118.65,541.65,1884.85,5958.85,0.03745656153009531,0.016208186327824593,0.009204976523330842,0.0077194471708624994,0.018542589595989097,0.008276520678038113,0.002042602859644076,1
597,2018-05-31,261.9,209.45,1936.6,167.55,524.8,296.25,174.1,350.9,177.9,298.65,1741.05,910.35,1611.45,5923.95,9654.0,373.6,712.35,480.35,30780.65,707.6,403.95,1370.4,1304.65,1833.0,271.65,922.95,282.5,1231.8,269.55,234.2,900.1,1334.6,575.65,2139.45,248.3,921.35,8537.2,16880.6,2750.3,3544.9,3744.9,556.05,331.9,285.8,392.15,1039.8,2109.9,545.9,1955.45,6042.25,-0.020481219156715823,-0.02723158352297425,-0.028663478994604797,-0.018231097701296422,-0.02812651819274336,-0.034135365261193075,-0.02590196629931734,-1
598,2018-06-01,260.6,205.95,1941.4,164.35,524.5,294.65,172.35,341.35,173.2,300.65,1732.45,904.85,1588.85,5812.45,9898.55,383.7,701.15,484.35,29868.75,697.75,409.25,1372.4,1293.05,1844.25,269.95,901.6,287.2,1220.8,266.7,238.5,900.0,1318.0,560.65,2110.6,248.25,930.55,8808.85,16656.4,2896.55,3626.3,3688.15,558.3,331.9,289.3,387.6,1028.7,2077.4,536.65,1915.4,5882.2,-0.006891510911558966,-0.008353346559465385,0.0022971703038529097,-0.007805158191500493,-0.013939647071107886,-0.005534092095645889,0.020544011694685133,1
599,2018-06-04,260.15,201.7,1996.0,162.05,520.7,292.6,173.8,335.05,171.1,295.15,1744.25,900.7,1563.2,5766.2,9817.0,372.3,698.3,478.6,29377.65,686.45,408.5,1357.85,1284.45,1833.15,268.9,914.5,286.65,1239.4,263.0,241.6,885.35,1303.95,566.15,2046.2,246.75,940.85,8749.85,16357.55,2878.5,3613.6,3711.15,560.25,331.85,286.75,378.55,1034.85,2062.85,537.05,1902.2,5748.55,-0.001471979812848257,0.009252444537903432,-0.0009199873830301755,-0.007097045526232783,0.0013668383976447845,0.027625906844706106,0.022736831037745767,1
600,2018-06-05,255.25,198.85,1963.4,161.3,542.1,285.25,173.95,334.7,171.2,294.65,1721.6,885.05,1562.8,5811.8,9535.65,364.3,701.25,473.5,29236.35,685.7,405.35,1333.75,1273.6,1848.4,267.5,901.3,284.95,1220.85,263.55,242.05,863.95,1304.7,572.1,2063.6,246.25,947.65,8810.4,16102.0,2847.55,3610.4,3676.85,544.35,329.1,284.1,373.6,1024.25,2100.6,530.9,1899.4,5770.95,0.010740233758028779,0.0005528061493102846,-0.005633357902495548,0.0028430030535958003,0.029140781299357644,0.02424449826260922,0.03369485100558071,1
601,2018-06-06,259.25,201.1,1960.45,162.5,538.45,290.65,174.9,332.95,170.3,294.6,1725.75,908.95,1571.15,5876.95,9760.35,379.75,691.75,489.85,29949.25,693.55,410.0,1350.55,1262.8,1858.45,270.4,914.3,295.65,1237.45,270.15,248.1,899.45,1315.7,579.75,2057.35,246.45,954.4,8842.35,16141.3,2885.25,3635.2,3696.35,550.95,338.0,283.9,375.8,1034.1,2160.65,531.4,1919.8,5914.75,-0.0100791749140535,-0.016199604125429687,-0.007813313886863215,0.018205021356391314,0.013360766746536145,0.02271069903114915,0.02476820502135637,1
602,2018-06-07,264.6,202.75,1964.95,162.5,540.7,288.9,174.8,335.25,172.65,293.8,1735.55,921.35,1603.05,5993.3,9787.45,379.95,701.85,488.75,29712.4,704.05,416.05,1355.15,1290.8,1869.0,271.05,920.3,305.4,1252.45,269.65,248.6,887.15,1310.45,602.1,2062.2,247.2,971.35,8911.25,16327.85,2888.6,3651.5,3723.15,549.25,343.5,290.9,380.05,1043.6,2169.45,542.4,1900.45,6014.25,-0.006182746191691442,0.0022889315688389114,0.02857218027309319,0.023678602436265093,0.03312373385250864,0.03520218895524737,0.035517903654397644,1
603,2018-06-08,264.0,197.9,2062.9,161.45,559.65,289.9,175.0,342.4,173.7,298.4,1747.1,928.7,1595.6,5917.65,9888.85,377.55,706.95,528.25,29513.0,712.9,409.85,1343.95,1278.85,1840.45,267.9,911.65,309.95,1260.05,273.0,242.15,896.0,1318.35,600.5,2049.35,246.3,984.35,8932.45,16224.4,2874.05,3635.15,3715.15,557.35,343.25,288.25,380.5,1028.6,2186.85,537.4,1888.7,6025.5,0.008524381849949653,0.03497114417324083,0.030047122359294753,0.03955101392492193,0.04164239953407098,0.04196007836077725,0.022661089638375577,1
604,2018-06-11,264.4,195.7,2083.2,161.75,560.8,287.9,173.1,343.55,173.3,300.0,1749.7,911.6,1601.4,5910.45,9916.75,388.8,714.2,535.7,29677.0,699.3,414.4,1343.25,1283.3,1839.45,269.25,916.85,309.75,1262.4,274.0,244.7,903.35,1323.35,588.65,2042.3,246.1,982.65,9022.65,16731.7,2881.1,3612.3,3790.1,567.15,340.95,286.4,382.3,1049.1,2250.3,539.95,1904.8,6068.95,0.026223225535489315,0.02134082318353638,0.030764384712305828,0.03283809323813521,0.033153086938261286,0.014017219655606912,0.03286434271314581,1
605,2018-06-12,266.45,195.05,2190.65,161.3,567.1,283.55,174.15,343.3,171.4,299.75,1781.0,914.8,1638.45,5946.6,9834.25,380.65,709.1,540.45,29208.4,688.7,415.1,1366.4,1287.7,1847.7,270.25,917.6,307.8,1258.5,282.85,240.65,904.7,1329.3,580.0,2043.85,245.5,997.15,9016.75,16255.0,2887.25,3687.85,3766.2,565.2,341.35,287.4,388.9,1038.8,2261.25,537.15,1954.75,6078.55,-0.004757641642153705,0.004425118301573138,0.006445837063563069,0.006752781685637573,-0.01189410410538432,0.0064714157820693645,0.0029415526282133265,0
606,2018-06-13,268.8,198.15,2256.3,160.25,582.1,284.0,175.1,344.85,170.0,300.5,1824.1,923.7,1621.2,6017.15,9837.05,375.65,713.8,546.3,29448.6,687.55,419.9,1358.75,1286.4,1832.3,267.85,917.65,308.4,1274.8,287.7,245.0,918.15,1325.65,567.6,2031.45,243.1,1002.5,8967.35,16382.25,2907.95,3696.8,3800.6,557.1,343.0,290.75,382.85,1037.0,2231.05,540.65,1945.45,6074.8,0.009226657071628695,0.011257035647279479,0.011565447582821456,-0.007170577501349326,0.011282736641908065,0.007735999383176106,0.0040093551620447474,0
607,2018-06-14,266.4,198.85,2269.4,158.4,588.05,283.2,171.55,339.0,168.5,296.5,1787.55,936.95,1609.6,6001.75,9756.75,376.5,698.8,559.25,29536.7,684.9,416.35,1343.0,1286.1,1833.75,267.25,922.05,305.9,1239.7,282.6,244.75,905.25,1332.65,569.55,2037.4,240.05,1007.95,8958.0,16319.35,2890.7,3695.6,3767.0,554.2,339.05,284.75,374.45,1036.2,2243.25,532.0,1963.4,6028.0,0.002011816237139563,0.0023174085769583144,-0.016247326067026634,0.0020372822654578793,-0.0014770296424570087,-0.005169603748599414,0.003336049709687254,0
608,2018-06-15,266.9,197.85,2349.85,156.05,611.6,279.05,167.75,334.9,165.45,293.6,1840.05,948.3,1621.3,6136.6,9742.5,378.25,707.25,571.3,29573.75,700.7,412.25,1329.9,1282.2,1832.25,264.5,909.45,302.95,1281.25,277.45,237.4,903.45,1340.0,566.0,2029.6,238.6,1014.2,8951.6,16212.75,2877.15,3693.7,3691.65,555.0,332.55,282.5,372.95,1031.8,2283.6,528.75,1967.35,5979.1,0.0003049787785600612,-0.018222482018959468,2.5414898213425117e-05,-0.0034818410552265276,-0.007167001296159763,0.0013215747070933674,0.00810735253005314,0
609,2018-06-18,265.75,198.65,2385.85,157.0,606.5,274.2,173.9,338.1,164.6,291.3,1829.0,933.2,1608.55,6074.0,9618.55,370.9,710.55,570.1,30135.3,692.25,423.1,1323.2,1282.05,1823.55,264.55,913.9,308.8,1267.4,276.85,231.0,897.7,1315.3,558.5,2019.15,232.2,1015.55,8973.45,16129.6,2895.3,3666.15,3669.5,561.2,327.15,293.0,370.55,1020.1,2243.15,522.55,1967.95,5995.75,-0.018521812037907488,-0.00027947864529076174,-0.003785665286211563,-0.007469701974135544,0.001016285982875581,0.007799994918570039,0.0006605858888691046,0
610,2018-06-19,261.0,198.7,2393.0,156.15,601.85,272.95,168.6,342.75,164.8,287.75,1824.5,920.45,1601.0,5976.55,9618.35,371.2,695.75,559.95,29949.65,674.1,413.6,1310.4,1269.2,1828.0,266.05,891.4,305.05,1241.6,272.6,225.8,889.0,1303.25,555.0,2023.5,224.3,996.05,8862.6,15728.7,2849.8,3652.75,3648.0,554.5,327.5,292.8,362.45,1010.1,2270.6,517.2,1931.5,5913.2,0.018586590732591297,0.015014237639140565,0.011260678229355423,0.019906808180170876,0.02681853481749933,0.019544395547501942,0.018690137199068035,1
611,2018-06-20,259.7,199.15,2367.75,157.05,602.85,270.6,165.4,343.0,162.75,285.3,1822.45,910.95,1602.4,5995.55,9725.05,371.9,690.55,564.1,29805.3,652.25,410.7,1306.75,1271.3,1847.0,263.75,904.4,305.6,1243.15,273.3,226.2,888.35,1324.6,563.25,2056.15,228.7,1019.25,8948.3,15499.95,2869.65,3655.8,3651.35,560.9,335.15,293.2,365.65,1017.3,2267.8,519.1,1967.4,5947.55,-0.0035071668191522264,-0.007192233404493285,0.0012961268679475219,0.008081732235437563,0.0009403273355697413,0.00010165700925069538,-0.017891633628138684,0
612,2018-06-21,258.65,195.45,2316.4,155.25,603.5,267.7,170.25,339.3,159.7,279.6,1819.35,902.55,1593.45,5962.7,9850.4,368.7,685.3,554.5,29424.9,646.0,421.95,1289.8,1253.0,1858.9,260.85,883.6,307.0,1246.55,268.65,222.3,868.4,1313.95,557.75,2057.6,229.05,1031.95,8863.05,15306.3,2830.1,3635.2,3616.9,563.45,332.85,297.95,366.9,1011.95,2257.45,513.05,1960.5,5991.55,-0.0036980362152512114,0.0048201989288447055,0.011629686304514131,0.004463147156337669,0.003621525121142519,-0.01443509308849781,-0.005967865340474392,0
613,2018-06-22,258.25,197.7,2336.25,157.3,615.75,264.85,170.0,340.0,159.55,286.0,1809.8,904.8,1608.1,5959.45,9871.05,374.55,691.15,577.25,29140.65,640.2,426.35,1299.85,1267.7,1906.75,265.15,908.2,308.0,1247.85,273.05,222.0,877.55,1321.4,561.85,2083.35,228.55,1012.5,8874.9,15577.8,2832.2,3637.65,3641.05,565.75,336.95,300.65,365.8,1010.4,2336.05,525.65,1953.25,6176.5,0.00854985280942022,0.015384615384615361,0.008191475745552285,0.007346729809292159,-0.010776910277742201,-0.0022782541917317524,-0.00115192627671829,0
614,2018-06-25,257.5,194.2,2290.15,154.65,611.4,259.0,167.35,341.2,156.65,291.95,1819.25,908.9,1615.15,5977.4,9894.9,374.15,696.15,571.8,29440.0,634.15,412.0,1268.15,1253.45,1893.8,262.6,905.6,289.4,1272.45,268.45,218.4,864.0,1328.0,558.6,2094.95,230.65,1004.45,8793.0,15627.1,2801.3,3586.85,3752.0,559.05,332.1,289.7,361.15,1006.55,2390.6,515.2,1969.95,6165.65,0.006776821746744795,-0.00035533896799413463,-0.001192923678266015,-0.0191629229168253,-0.010736313104393559,-0.009619533490697756,0.00322343206680368,0
615,2018-06-26,257.6,190.75,2267.15,155.6,599.5,265.15,166.8,341.75,158.3,292.95,1852.0,910.4,1621.75,6050.1,10084.5,380.2,687.85,572.95,29035.45,639.8,415.25,1270.05,1274.6,1915.85,264.8,898.0,276.85,1277.85,267.4,222.95,872.15,1329.85,549.5,2093.7,231.45,978.95,8931.35,15920.95,2811.95,3566.85,3840.1,562.0,322.85,288.1,362.9,1036.7,2367.35,514.2,1983.3,6084.35,-0.007084152674834848,-0.007916099430242548,-0.0257651389098976,-0.017395250340341856,-0.016285987999798295,-0.0035294710835476226,-0.00950436141783891,-1
616,2018-06-27,256.05,187.2,2293.8,153.8,602.3,265.9,155.65,328.8,156.25,299.55,1858.0,921.05,1609.3,6087.6,9999.35,375.65,714.25,576.9,28371.85,620.65,382.8,1232.75,1267.15,1904.85,262.75,892.65,271.05,1270.0,261.7,217.9,869.65,1324.2,543.2,2112.6,230.1,965.85,8898.3,15739.9,2765.45,3538.0,3773.15,544.35,318.3,279.05,361.1,1025.75,2335.5,507.85,1969.25,5975.1,-0.0008378824425543181,-0.018814269391900448,-0.010384664212263575,-0.009267487622191189,0.003580043163640957,-0.0024374761965214953,-0.005001904278278486,0
617,2018-06-28,257.1,184.8,2295.75,156.4,600.9,260.65,154.35,319.55,153.5,297.95,1842.7,909.6,1602.75,6129.55,9772.5,377.95,664.25,567.3,28425.55,606.65,366.95,1234.95,1268.4,1878.0,260.5,907.75,263.35,1289.6,257.0,221.05,836.35,1339.1,548.45,2130.85,230.0,944.95,8771.3,15499.35,2716.0,3516.05,3721.4,539.0,322.4,271.4,361.8,1003.6,2274.7,504.6,1967.6,5848.0,-0.01799146167920302,-0.009554787558446817,-0.008436674120756205,0.004421630412685528,-0.0016009351494205447,-0.004167513722301189,-0.004726570441146552,0
618,2018-06-29,261.5,186.85,2235.05,159.65,616.65,264.35,156.0,340.25,158.4,300.55,1847.75,926.25,1641.15,6213.75,9810.1,381.95,655.45,564.0,28590.45,618.8,373.3,1275.1,1264.45,1908.1,266.2,897.7,269.3,1307.2,259.35,230.5,878.5,1342.95,567.75,2108.45,236.2,972.45,8825.6,15554.2,2810.3,3473.5,3818.6,543.95,326.8,275.4,373.15,1006.85,2296.35,510.8,1932.2,5821.1,0.008591243142531782,0.009729841631301084,0.022823724252147765,0.016690818755822377,0.014077217679329285,0.013507918434944576,0.0015008798261048875,1
619,2018-07-02,260.6,185.05,2240.35,153.55,617.0,260.55,153.7,341.1,155.5,298.9,1851.35,926.1,1643.45,6232.95,9765.15,368.05,657.2,563.15,28187.65,624.7,369.2,1255.95,1293.05,1897.1,263.05,886.65,266.7,1334.7,258.85,223.25,897.4,1337.95,560.5,2073.25,239.85,960.6,8821.05,15885.55,2835.15,3415.4,3777.3,539.65,313.4,277.4,362.8,987.3,2299.55,512.25,1948.8,5778.3,0.0011288998357964109,0.014111247947454844,0.00803058292282435,0.005439244663382665,0.004874794745484401,-0.007029967159277528,-0.01744663382594417,0
620,2018-07-03,261.9,184.55,2273.75,155.0,640.4,260.85,155.3,345.3,157.7,291.5,1874.05,937.5,1643.5,6216.55,9784.65,370.75,660.85,573.6,28079.0,630.25,373.9,1251.5,1291.85,1879.7,265.45,894.2,269.45,1353.75,257.5,226.1,893.2,1353.15,566.0,2070.2,231.05,971.3,8975.15,15978.45,2862.4,3447.65,3749.85,544.8,311.7,272.9,362.75,985.85,2321.1,511.55,1951.0,5885.2,0.012967708867247543,0.006893900563813452,0.004305484366991333,0.0037416709379804996,-0.008149666837519267,-0.01855458739108152,-0.006586365966171148,0
621,2018-07-04,261.95,183.0,2317.25,152.9,628.9,264.35,155.25,348.35,156.0,299.5,1866.15,925.65,1676.0,6299.75,9862.7,367.4,654.5,579.3,28238.0,624.2,367.85,1259.5,1289.8,1922.5,264.4,900.1,267.05,1345.2,257.45,224.1,886.55,1365.25,571.1,2103.55,228.05,990.1,9220.8,15998.1,2979.05,3458.8,3790.65,542.2,312.15,273.25,359.95,965.45,2331.4,514.75,1976.3,6032.85,-0.005996053230784754,-0.008551333299600195,-0.009107928958154127,-0.020847037393108357,-0.031118757273693266,-0.01930374943075437,-0.02659009259727772,-1
622,2018-07-05,264.1,181.65,2298.65,152.15,626.55,270.3,155.0,346.05,156.4,303.45,1880.3,931.05,1688.0,6307.3,9957.05,363.4,646.65,566.95,27888.0,623.05,371.55,1254.45,1321.4,1931.05,272.5,912.35,261.55,1284.0,256.45,220.3,838.0,1365.0,553.3,2123.75,221.3,964.5,9347.05,16433.9,2966.95,3505.75,3936.25,551.8,310.45,271.55,361.9,968.6,2330.15,511.0,1964.45,6069.0,-0.002570694087403576,-0.0031306472549569044,-0.014940568606989302,-0.02527424979001761,-0.013387971187864264,-0.020718267199470612,-0.021227315533609938,-1
623,2018-07-06,262.8,181.8,2269.05,150.15,612.5,271.2,156.7,344.2,155.45,299.1,1912.95,943.9,1678.3,6309.9,9943.05,362.25,634.9,558.1,27626.3,621.4,374.55,1266.3,1323.15,1916.85,272.65,924.95,270.85,1284.25,257.2,220.45,829.65,1371.2,553.5,2115.15,219.1,977.55,9317.5,16201.45,3020.1,3637.1,3954.35,544.7,308.55,270.05,365.75,988.55,2345.7,513.7,1959.4,6058.55,-0.0005613963458202186,-0.012401755639481565,-0.022762070021435203,-0.010845156680616514,-0.018194345207716695,-0.018704705522098648,-0.027763601102378323,-1
624,2018-07-09,264.95,184.5,2330.05,151.25,622.9,271.15,157.3,347.4,157.4,301.85,1883.0,961.55,1691.9,6382.85,9899.45,362.1,643.85,568.8,27632.5,623.8,376.3,1288.0,1363.1,1904.9,274.4,932.75,273.5,1298.85,261.55,222.05,821.8,1385.1,555.6,2125.65,226.6,997.1,9374.9,16589.25,3018.15,3611.5,3899.25,540.6,312.8,271.2,366.95,984.05,2348.05,525.25,1958.3,6124.7,-0.011847010161875119,-0.022213144053515804,-0.01028953684318024,-0.017642853495378624,-0.018153500485114618,-0.027217484552928536,-0.033575039575141706,-1
625,2018-07-10,270.6,184.05,2321.85,153.9,632.05,278.45,155.25,363.95,157.95,305.3,1875.1,979.55,1687.0,6389.7,10005.25,367.8,650.75,563.95,28289.0,637.1,375.25,1284.6,1370.45,1942.55,277.05,930.55,275.45,1301.4,263.75,229.05,832.85,1372.15,568.65,2146.4,226.05,1025.7,9531.0,16804.8,3093.95,3583.5,3959.8,538.4,317.45,273.4,370.45,990.65,2366.35,532.55,1935.1,6199.8,-0.01049041393209651,0.0015761459356106568,-0.005865329957108113,-0.006382099116324691,-0.01555475169241895,-0.02198852772466537,-0.024210635109296632,-1
626,2018-07-11,272.1,182.9,2301.35,152.7,625.3,264.8,154.55,357.3,158.1,317.15,1979.9,993.45,1718.15,6357.75,10190.65,362.0,654.4,560.75,28160.5,603.45,366.5,1274.75,1359.8,1928.1,275.75,931.0,267.8,1320.45,259.1,220.8,809.5,1386.95,555.7,2148.25,218.1,1038.8,9384.7,16936.85,3161.6,3536.6,3951.8,540.3,313.35,268.75,373.5,978.8,2355.6,536.55,1914.8,6114.25,0.012194485063714297,0.004674117401295199,0.004151869646960542,-0.005118027992479609,-0.011620012533946105,-0.013865677877585103,-0.006397534990599541,0
627,2018-07-12,279.45,182.6,2357.25,154.05,633.35,265.25,156.85,356.6,158.95,314.05,1971.35,1006.05,1742.35,6405.65,10029.05,362.15,647.7,564.45,27995.35,581.95,377.35,1299.75,1357.9,1962.7,277.2,915.8,266.1,1294.35,262.75,220.3,808.45,1389.8,555.2,2165.95,211.4,1082.35,9347.0,17122.5,3096.7,3498.85,3946.95,533.6,317.1,272.3,369.35,960.2,2415.0,538.35,1938.15,6261.3,-0.0074297654980265155,-0.007945721435389465,-0.017103939323581813,-0.02352759074375055,-0.025746201274411212,-0.018368031370121062,0.0010319118747258984,-1
628,2018-07-13,280.85,181.75,2319.85,152.95,626.7,267.8,159.1,356.85,154.1,302.7,1981.1,983.35,1742.65,6475.1,10142.0,358.95,641.05,559.75,27529.15,562.55,386.65,1298.4,1367.8,1972.5,270.4,906.7,263.6,1317.4,257.75,218.75,838.7,1404.35,558.6,2180.9,210.45,1099.8,9431.05,17129.55,3138.65,3455.9,3963.75,508.7,316.25,267.75,370.4,935.35,2468.6,523.0,1923.75,6324.45,-0.0005198180636777127,-0.009746588693957114,-0.016218323586744663,-0.018453541260558804,-0.011020142949967535,0.008525016244314537,0.012293697205977954,0
629,2018-07-16,283.1,181.35,2093.95,155.6,620.95,261.15,157.5,355.8,153.8,301.15,1989.2,972.1,1751.25,6532.7,10200.7,347.4,657.3,533.95,27424.3,559.8,382.2,1283.1,1359.55,1991.2,271.6,900.35,252.1,1332.85,251.6,213.05,831.2,1408.45,519.25,2168.85,206.4,1076.2,9385.3,16338.7,3101.85,3426.0,3864.0,508.05,307.65,259.25,360.05,928.7,2472.3,522.1,1922.75,6247.85,-0.009231569366792355,-0.015706670133922792,-0.017943050318554154,-0.010505785983617238,0.009049538421531708,0.012820179430503233,0.02199973995579246,1
630,2018-07-17,283.9,181.45,2065.3,155.3,637.45,264.75,164.45,358.7,156.15,303.35,2002.15,980.3,1681.7,6426.9,10511.75,342.55,646.8,548.65,27153.7,571.0,392.65,1286.85,1376.25,1989.3,269.85,922.45,257.95,1327.9,259.05,219.5,845.15,1400.6,532.35,2176.75,210.1,1092.35,9445.4,16019.35,3094.2,3488.6,3895.2,516.85,307.4,266.45,366.7,940.75,2469.15,537.9,1905.0,6346.05,-0.006535433070866166,-0.00879265091863517,-0.0012860892388451683,0.018451443569553853,0.022257217847769076,0.03152230971128606,0.029055118110236172,1
631,2018-07-18,284.8,178.5,2065.65,155.25,627.4,262.15,167.2,359.05,160.3,299.25,2000.25,989.9,1643.75,6365.8,10393.55,336.8,646.3,549.9,27222.55,556.85,402.35,1292.15,1393.0,2009.45,268.55,902.45,251.85,1322.55,259.55,212.4,846.2,1398.55,504.25,2176.2,203.7,1092.55,9366.8,16253.35,3107.8,3506.15,3849.35,520.9,296.2,262.7,364.05,943.6,2488.75,526.55,1892.55,6365.7,-0.0022720667881957965,0.005283876251618187,0.025151250957702643,0.02898206124012583,0.03830810282423186,0.03582468098597129,0.047026498639401865,1
632,2018-07-19,285.8,177.45,2029.2,154.55,610.1,261.2,165.8,357.8,161.75,285.3,1981.4,982.1,1647.45,6372.3,10289.3,345.0,642.2,544.95,26980.65,552.0,398.3,1258.1,1403.0,1988.4,273.3,913.0,252.5,1316.7,260.2,197.6,869.85,1347.4,498.65,2186.1,208.2,1104.85,9389.1,16246.8,3115.0,3451.1,3857.25,521.85,303.6,261.2,369.6,935.75,2520.2,526.8,1888.25,6296.9,0.0075731497418244165,0.02748576724480344,0.03132530120481933,0.040672580431616555,0.03818350324374416,0.049410830133721675,0.04339997352045547,1
633,2018-07-20,283.0,175.8,2051.9,155.65,625.8,263.5,161.05,359.8,157.95,286.0,1996.6,999.2,1655.85,6358.15,10348.2,345.4,659.45,560.1,27048.1,549.6,388.85,1270.35,1396.45,1973.85,274.0,909.75,253.4,1348.1,261.5,195.65,860.4,1333.3,503.2,2189.05,202.4,1128.65,9398.95,16536.6,2839.6,3376.95,3871.7,514.35,304.15,265.8,370.05,939.1,2721.35,533.7,1902.55,6663.95,0.019762949725368656,0.023573624871882547,0.03285064781477491,0.03038027909910381,0.041523218837875485,0.03555754119471241,0.048671519802370576,1
634,2018-07-23,276.45,177.05,2041.7,158.15,634.1,261.7,162.5,358.8,156.55,286.7,2005.65,1004.85,1689.65,6435.95,10393.4,358.95,648.55,561.75,27023.45,632.1,389.7,1279.15,1433.2,1966.85,284.15,910.4,258.75,1355.95,266.35,196.15,858.75,1337.05,516.9,2156.45,211.6,1120.3,9701.0,16866.95,2684.15,3165.45,4009.65,514.55,306.65,275.55,383.75,921.4,2755.8,540.35,1940.15,6923.1,0.003736824472334613,0.012834059222225015,0.010411566116021863,0.021338556297193445,0.01548849315774551,0.0283483235832281,0.031543952787155535,1
635,2018-07-24,272.95,177.75,2077.6,157.45,627.35,266.65,164.95,365.8,157.2,285.85,1999.0,991.6,1667.9,6466.45,10290.55,356.8,641.5,562.7,27697.8,630.2,396.95,1324.0,1467.75,1975.55,285.65,920.4,258.8,1377.15,266.85,207.6,861.65,1312.25,527.4,2159.75,216.25,1110.95,9832.45,17764.5,2648.65,3108.25,4136.8,525.25,318.25,274.35,392.6,999.55,2713.35,546.1,1947.4,6827.7,0.009063366540001984,0.006649892163910762,0.017536202115641296,0.011707918249974301,0.024519872650713773,0.02770360480640845,0.038846667351340174,1
636,2018-07-25,274.7,175.65,2088.2,151.0,623.9,264.65,163.1,364.65,159.05,286.9,1981.5,964.3,1652.95,6444.0,10233.6,352.3,631.35,558.15,27288.3,637.75,395.65,1320.7,1450.15,2000.85,286.15,910.1,257.85,1383.75,271.85,209.0,865.9,1314.9,536.0,2170.35,218.95,1115.15,9758.95,17492.25,2638.6,3110.05,4044.85,521.05,317.1,274.65,398.75,985.8,2705.05,532.25,1965.05,6949.5,-0.002391796646395789,0.008396732907559604,0.0026207984529656196,0.015317676395002741,0.018472812396631105,0.02951578840233073,0.02585175949721379,1
637,2018-07-26,271.4,181.85,2132.75,153.35,627.85,265.1,158.8,370.0,162.55,286.85,1964.7,952.6,1669.95,6450.3,10323.9,357.65,632.05,555.4,28265.65,637.5,388.9,1305.95,1433.85,2023.4,287.2,913.6,258.25,1373.25,287.7,206.55,854.5,1311.25,534.85,2192.6,216.5,1110.65,9396.25,17479.75,2618.5,3136.75,4142.8,518.75,312.3,285.65,399.3,1024.2,2681.65,541.65,1960.35,7035.3,0.010814395388578594,0.005024612951768886,0.017751932052949823,0.020914632591118934,0.031984084474711176,0.028311270946514654,0.020123957456576656,1
638,2018-07-27,274.5,179.9,2083.2,154.95,636.2,262.15,165.4,378.5,161.3,289.45,1943.75,963.45,1659.0,6385.2,10284.15,364.7,645.1,557.05,28946.2,635.5,397.2,1311.45,1434.85,2047.25,302.55,909.85,268.15,1373.45,286.75,213.4,884.1,1311.1,550.2,2202.15,219.75,1129.85,9310.4,17087.45,2686.75,3203.95,4124.65,518.65,323.25,293.2,394.65,1025.45,2713.7,553.25,1981.55,6927.2,-0.005727839317705791,0.0068633140723171945,0.009992177840579321,0.02094320102949711,0.017309681814740963,0.00920996189851379,0.006434356942797305,1
639,2018-07-30,273.15,183.2,2067.2,155.9,634.3,262.5,166.45,377.75,164.1,289.15,1944.6,947.15,1688.7,6331.45,10122.4,383.25,655.45,562.7,28594.65,642.6,395.75,1295.35,1430.2,2028.75,301.05,933.25,267.5,1351.0,297.4,211.25,892.05,1305.25,553.0,2169.9,224.9,1151.4,9381.9,17177.4,2673.15,3209.95,4243.35,524.0,327.85,307.35,390.8,1020.8,2678.0,569.65,1970.2,6895.85,0.012663688965587273,0.015810577606334312,0.0268246878489493,0.02317023652421067,0.015023855446147552,0.012232260684194451,0.015455283727540374,1
